t [s],Step_Index,Cycle_Index,I [A],V [V],cap_charge [Ahr],cap_discharge [Ahr]
38503.20021,7,1,-1.412745,3.519085407,2.180038315,1.355489129
38504.21554,7,1,-1.11383665,3.539644957,2.180038315,1.355822525
38505.23144,7,1,-0.2835758,3.598409414,2.180038315,1.355970452
38506.24705,7,1,-2.07594228,3.471329212,2.180038315,1.356427743
38507.24705,7,1,0.126587853,3.626901388,2.18006524,1.356553363
38508.26234,7,1,0.08577016,3.62512064,2.180091836,1.356553363
38509.27834,7,1,0.08089371,3.625606298,2.180115392,1.356553363
38510.29389,7,1,0.126587853,3.629491568,2.180148449,1.356553363
38511.29392,7,1,0.172101393,3.633376837,2.180193796,1.356553363
38512.30952,7,1,0.126587853,3.630786657,2.180231699,1.356553363
38513.32512,7,1,0.075836651,3.627872705,2.180255627,1.356553363
38514.34074,7,1,0.415382087,3.652317524,2.180357317,1.356553363
38515.34074,7,1,0.349459708,3.648432255,2.180456693,1.356553363
38516.35636,7,1,0.314240903,3.646327734,2.180546777,1.356553363
38517.37187,7,1,0.29347083,3.645518303,2.180630308,1.356553363
38518.38706,7,1,0.43524912,3.655879021,2.180710721,1.356553363
38519.38761,7,1,0.754927516,3.679352283,2.180944316,1.356553363
38520.40343,7,1,-1.92E-05,3.626253843,2.180965619,1.356553373
38521.41883,7,1,-1.92E-05,3.626091957,2.180965619,1.356553381
38522.4344,7,1,-1.92E-05,3.626253843,2.180965619,1.356553389
38523.43448,7,1,-1.92E-05,3.62641573,2.180965619,1.356553397
38524.45006,7,1,-1.92E-05,3.626253843,2.180965619,1.35655341
38525.4652,7,1,-1.92E-05,3.626577616,2.180965619,1.356553415
38526.46536,7,1,-0.00038046,3.62641573,2.180965619,1.356553427
38527.46539,7,1,-1.92E-05,3.626577616,2.180965619,1.35655344
38527.4814,8,1,0,3.62641573,2.180965619,1.35655344
38528.49729,7,1,-1.92E-05,3.626739502,2.180965619,1.356553446
38529.49776,7,1,-1.92E-05,3.626901388,2.180965619,1.356553457
38530.51344,7,1,-1.92E-05,3.627063274,2.180965619,1.356553473
38531.52904,7,1,-1.92E-05,3.626901388,2.180965619,1.356553486
38532.54463,7,1,-1.92E-05,3.627225161,2.180965619,1.356553501
38533.5447,7,1,-1.92E-05,3.627225161,2.180965619,1.356553508
38534.54478,7,1,-1.92E-05,3.627225161,2.180965619,1.356553518
38535.56029,7,1,-1.92E-05,3.627225161,2.180965619,1.356553529
38536.57559,7,1,-1.92E-05,3.627548933,2.180965619,1.356553538
38537.59149,7,1,-1.92E-05,3.627387047,2.180965619,1.356553552
38538.59149,7,1,-1.92E-05,3.627548933,2.180965619,1.356553559
38539.59152,7,1,-1.92E-05,3.627548933,2.180965619,1.356553567
38540.60681,7,1,-1.92E-05,3.627548933,2.180965619,1.356553575
38541.62226,7,1,-1.92E-05,3.627710819,2.180965619,1.356553581
38542.62248,7,1,-1.92E-05,3.627710819,2.180965619,1.356553588
38543.62276,7,1,-1.92E-05,3.627872705,2.180965619,1.356553603
38544.62277,7,1,-1.92E-05,3.627872705,2.180965619,1.356553608
38545.63831,7,1,-1.92E-05,3.627872705,2.180965619,1.356553616
38546.63831,7,1,-1.92E-05,3.627872705,2.180965619,1.356553627
38547.63835,7,1,-1.92E-05,3.628196478,2.180965619,1.356553634
38548.65395,7,1,-0.96176362,3.560852051,2.180965619,1.35659331
38549.654,7,1,-0.94659245,3.560366392,2.180965619,1.356860021
38550.66954,7,1,-1.53447568,3.51811409,2.180965619,1.357151271
38551.68515,7,1,-1.87311804,3.492698193,2.180965619,1.35760105
38552.68516,7,1,-2.11603761,3.473595619,2.180965619,1.358132955
38553.7008,7,1,-2.33908987,3.455950022,2.180965619,1.358741576
38554.71647,7,1,-0.63793123,3.573641062,2.180965619,1.359305508
38555.73201,7,1,-0.93178248,3.55405283,2.180965619,1.359503313
38556.74765,7,1,-2.78447247,3.423411131,2.180965619,1.359886802
38557.76326,7,1,-1.31593847,3.523941994,2.180965619,1.360573516
38558.77859,7,1,-1.06308544,3.541911364,2.180965619,1.360922091
38559.77885,7,1,-0.46021169,3.584487438,2.180965619,1.361177462
38560.79447,7,1,0.08577016,3.623663664,2.18097232,1.361270183
38561.79449,7,1,0.176797241,3.63111043,2.181003075,1.361270183
38562.79449,7,1,0.176977843,3.632243633,2.181052197,1.361270183
38563.81009,7,1,0.126587853,3.629329681,2.181097946,1.361270183
38564.81011,7,1,0.166683123,3.632729292,2.181136438,1.361270183
38565.82549,7,1,1.149016976,3.702663898,2.181266571,1.361270183
38566.8257,7,1,0.719166875,3.674171925,2.181548533,1.361270183
38567.84131,7,1,-0.18189278,3.611684084,2.181685098,1.361285977
38568.85692,7,1,-0.4603923,3.591610432,2.181685098,1.361363903
38569.87254,7,1,-0.47104824,3.590153456,2.181685098,1.361494815
38570.87258,7,1,-0.60758883,3.580278397,2.181685098,1.361639329
38571.8882,7,1,-1.20504439,3.537540436,2.181685098,1.361873003
38572.90367,7,1,-2.01507688,3.479099751,2.181685098,1.362302518
38573.90386,7,1,-2.23271108,3.461777925,2.181685098,1.362885507
38574.9194,7,1,-2.05535293,3.472300529,2.181685098,1.363496091
38575.93499,7,1,-0.54112464,3.578173876,2.181685098,1.363898533
38576.935,7,1,-0.05546629,3.613302946,2.181685098,1.363990949
38577.9506,7,1,-0.19272934,3.604722977,2.181685098,1.364023254
38578.96598,7,1,0.577388644,3.659602404,2.181754427,1.364052516
38579.98187,7,1,1.073341727,3.69618845,2.18198548,1.364052516
38580.99747,7,1,0.733976841,3.674171925,2.18224264,1.364052516
38581.99751,7,1,0.415382087,3.652641296,2.182403659,1.364052516
38583.01309,7,1,-0.19724457,3.609417677,2.182462286,1.364079057
38584.02874,7,1,-1.77739513,3.49706912,2.182462286,1.364361031
38585.0443,7,1,-2.18232107,3.466148853,2.182462286,1.364923076
38586.04431,7,1,-2.08587575,3.47100544,2.182462286,1.365515098
38587.05995,7,1,-2.10628462,3.467767715,2.182462286,1.366106635
38588.07554,7,1,-1.52869618,3.507753611,2.182462286,1.366610625
38589.07558,7,1,-0.86080307,3.554538488,2.182462286,1.366930994
38590.09114,7,1,-0.73889178,3.563280344,2.182462286,1.367155078
38591.09114,7,1,-0.53137171,3.578335762,2.182462286,1.367327043
38592.09116,7,1,0.076017261,3.621882915,2.182474133,1.367389015
38593.10678,7,1,-0.22271048,3.601647139,2.182482689,1.367426079
38594.12226,7,1,-0.59765536,3.57542181,2.182482689,1.367551574
38595.138,7,1,-0.52685648,3.58011651,2.182482689,1.367708354
38596.13801,7,1,-0.22812876,3.601485252,2.182482689,1.367802185
38597.15369,7,1,-0.22289109,3.602132797,2.182482689,1.367865602
38598.1537,7,1,-0.37478349,3.591772318,2.182482689,1.367954527
38599.1537,7,1,-1.01739132,3.546282291,2.182482689,1.368173004
38600.15372,7,1,-1.03761959,3.544177771,2.182482689,1.368459215
38601.16921,7,1,-0.55141938,3.578173876,2.182482689,1.368663293
38602.18481,7,1,0.025446665,3.61913085,2.182487338,1.368715843
38603.18481,7,1,0.1312837,3.627710819,2.182514172,1.368715843
38604.18482,7,1,-0.53173298,3.581087828,2.182525566,1.368814465
38605.20046,7,1,-0.89638311,3.555024147,2.182525566,1.369034107
38606.20047,7,1,-1.19980669,3.532845736,2.182525566,1.369340386
38607.21577,7,1,-0.41018292,3.588048935,2.182525566,1.369524553
38608.21579,7,1,0.020028386,3.61913085,2.182529418,1.369559238
38609.21585,7,1,-0.92654485,3.552595854,2.18253108,1.369736074
38610.23172,7,1,-1.16964495,3.534626484,2.18253108,1.370048959
38611.23174,7,1,-1.42267847,3.515847683,2.18253108,1.370423813
38612.24726,7,1,-1.86842227,3.48298502,2.18253108,1.370917033
38613.24726,7,1,-1.39251673,3.515685797,2.18253108,1.37133894
38614.26287,7,1,-1.18933129,3.529769897,2.18253108,1.371689513
38615.27851,7,1,-0.90107894,3.550005674,2.18253108,1.371965019
38616.29384,7,1,-0.91101241,3.54935813,2.18253108,1.372217439
38617.3092,7,1,-0.92654485,3.548224926,2.18253108,1.372409455
38618.30973,7,1,-0.51132411,3.577688217,2.18253108,1.372648176
38619.30988,7,1,-0.16202576,3.602942228,2.18253108,1.372712874
38620.32534,7,1,-0.32926995,3.591772318,2.18253108,1.372796341
38621.34095,7,1,-0.32926995,3.59209609,2.18253108,1.372889236
38622.35656,7,1,-0.67333061,3.567813158,2.18253108,1.37306204
38623.35657,7,1,-1.08367491,3.538349867,2.18253108,1.373345262
38624.37185,7,1,0.075656042,3.62042594,2.182548837,1.373391972
38625.3722,7,1,0.141939655,3.626091957,2.182585717,1.373391972
38626.38782,7,1,0.075836651,3.622206688,2.182609685,1.373391972
38627.4034,7,1,-0.88626897,3.554214716,2.182611992,1.373610907
38628.40342,7,1,-1.21497786,3.53009367,2.182611992,1.373939162
38629.41902,7,1,-1.07825661,3.538997412,2.182611992,1.374247232
38630.43464,7,1,-0.77465242,3.56004262,2.182611992,1.374473648
38631.45026,7,1,-0.69355887,3.565870523,2.182611992,1.374671597
38632.45027,7,1,-0.34407991,3.590801001,2.182611992,1.374773202
38633.46556,7,1,0.142120257,3.626091957,2.182648971,1.374778129
38634.46556,7,1,0.212377265,3.631919861,2.182706763,1.374778129
38635.48149,7,1,-0.65815943,3.570079565,2.182711378,1.374950426
38636.49714,7,1,-0.90107894,3.55275774,2.182711378,1.37520306
38637.51243,7,1,-1.23502553,3.528312922,2.182711378,1.375544696
38638.52836,7,1,-1.38709843,3.516819,2.182711378,1.375906072
38639.54397,7,1,-1.15393186,3.532198191,2.182711378,1.376295386
38640.55964,7,1,-0.83533716,3.55405283,2.182711378,1.376616838
38641.5749,7,1,-0.19272934,3.599056959,2.182711378,1.376841325
38642.5749,7,1,0.142120257,3.623663664,2.182712622,1.376891623
38643.59079,7,1,2.142006874,3.764504194,2.182796698,1.376891623
38644.59081,7,1,1.959230185,3.756409883,2.183387734,1.376891623
38645.60632,7,1,1.838041425,3.750420332,2.183937292,1.376891623
38646.60641,7,1,1.559541821,3.732774734,2.184440629,1.376891623
38647.60645,7,1,1.245462298,3.712377071,2.184864989,1.376891623
38648.62204,7,1,0.917114675,3.690036774,2.18520639,1.376891623
38649.63724,7,1,-1.92E-05,3.626091957,2.185437173,1.376891624
38650.63763,7,1,-1.92E-05,3.625282526,2.185437173,1.376891634
38651.65329,7,1,-1.92E-05,3.624958754,2.185437173,1.376891639
38652.66887,7,1,-1.92E-05,3.624634981,2.185437173,1.376891644
38653.66889,7,1,-1.92E-05,3.624473095,2.185437173,1.376891654
38654.68449,7,1,-1.92E-05,3.624634981,2.185437173,1.376891663
38655.7001,7,1,-1.92E-05,3.624473095,2.185437173,1.37689167
38656.70013,7,1,-1.92E-05,3.624473095,2.185437173,1.376891677
38657.71573,7,1,-1.92E-05,3.624473095,2.185437173,1.376891684
38658.73141,7,1,-1.92E-05,3.624473095,2.185437173,1.376891691
38659.74694,7,1,-1.92E-05,3.624634981,2.185437173,1.376891696
38660.74697,7,1,-1.92E-05,3.624473095,2.185437173,1.376891705
38661.76257,7,1,-1.92E-05,3.624634981,2.185437173,1.376891714
38662.77816,7,1,-1.92E-05,3.624634981,2.185437173,1.376891724
38663.7783,7,1,-1.92E-05,3.624796867,2.185437173,1.376891733
38664.79378,7,1,-1.92E-05,3.624796867,2.185437173,1.376891742
38665.79381,7,1,-1.92E-05,3.624796867,2.185437173,1.37689175
38666.79383,7,1,-1.92E-05,3.624796867,2.185437173,1.376891756
38667.80938,7,1,-1.92E-05,3.624796867,2.185437173,1.376891768
38668.8094,7,1,-1.92E-05,3.62512064,2.185437173,1.376891779
38669.82499,7,1,-1.92E-05,3.624796867,2.185437173,1.376891786
38670.84065,7,1,-1.92E-05,3.62512064,2.185437173,1.376891792
38671.85605,7,1,-1.92E-05,3.62512064,2.185437173,1.3768918
38672.85622,7,1,-1.92E-05,3.62512064,2.185437173,1.376891807
38673.85625,7,1,-1.92E-05,3.625282526,2.185437173,1.376891816
38674.87185,7,1,-1.92E-05,3.625282526,2.185437173,1.376891824
38675.88751,7,1,-1.92E-05,3.625282526,2.185437173,1.376891835
38676.90308,7,1,-1.92E-05,3.625282526,2.185437173,1.376891844
38677.91869,7,1,-1.92E-05,3.625282526,2.185437173,1.376891856
38678.93434,7,1,-1.92E-05,3.625444412,2.185437173,1.376891866
38679.94954,7,1,-1.92E-05,3.625282526,2.185437173,1.376891874
38680.94992,7,1,-1.92E-05,3.625444412,2.185437173,1.376891883
38681.96526,7,1,-1.92E-05,3.625444412,2.185437173,1.376891889
38682.98122,7,1,-1.92E-05,3.625606298,2.185437173,1.376891911
38683.99678,7,1,-1.92E-05,3.625606298,2.185437173,1.376891918
38685.01209,7,1,-1.92E-05,3.625444412,2.185437173,1.376891925
38686.0275,7,1,-1.92E-05,3.625606298,2.185437173,1.376891931
38687.02803,7,1,-1.92E-05,3.625930071,2.185437173,1.376891942
38688.02803,7,1,-1.92E-05,3.625606298,2.185437173,1.376891957
38689.0436,7,1,-1.92E-05,3.625606298,2.185437173,1.376891967
38690.05923,7,1,-1.92E-05,3.625930071,2.185437173,1.376891973
38691.05923,7,1,-1.92E-05,3.625768185,2.185437173,1.376891983
38692.05926,7,1,-1.05279076,3.551300764,2.185437173,1.37705421
38693.07432,7,1,-1.44814444,3.522323132,2.185437173,1.377312427
38694.07481,7,1,-1.837538,3.492698193,2.185437173,1.37787607
38695.07484,7,1,-2.28364301,3.459349632,2.185437173,1.378453312
38696.07488,7,1,-2.86538553,3.415964365,2.185437173,1.379178578
38697.09036,7,1,-3.34670925,3.378892422,2.185437173,1.380065204
38698.09036,7,1,-2.92570901,3.406089306,2.185437173,1.380928242
38699.09042,7,1,-2.82547069,3.411269665,2.185437173,1.381725124
38700.10605,7,1,-2.23794889,3.451417208,2.185437173,1.382425359
38701.12178,7,1,-1.22039616,3.523456335,2.185437173,1.382884544
38702.1373,7,1,0.273061991,3.630139112,2.185483442,1.383015752
38703.153,7,1,0.187453181,3.625930071,2.185545304,1.383015752
38704.15305,7,1,0.075656042,3.619454622,2.185577528,1.383015752
38705.15307,7,1,-0.74431008,3.561985254,2.185584764,1.383147913
38706.16801,7,1,-0.61770296,3.570565224,2.185584764,1.383260011
38707.1682,7,1,-0.62239879,3.570403337,2.185584764,1.383504861
38708.16843,7,1,-0.91083181,3.550005674,2.185584764,1.383733034
38709.18417,7,1,-2.15161753,3.460968494,2.185584764,1.384221622
38710.19934,7,1,0.278841466,3.631919861,2.185621014,1.384543182
38711.19973,7,1,1.407649517,3.713995934,2.185914031,1.384543182
38712.19974,7,1,0.612788022,3.659926176,2.186151497,1.384543182
38713.19974,7,1,1.615169525,3.732289076,2.186515327,1.384543182
38714.21538,7,1,0.698577464,3.669315577,2.186791961,1.384543182
38715.21558,7,1,0.106540233,3.627710819,2.186874225,1.384543182
38716.23105,7,1,-1.02299023,3.547253609,2.186882539,1.384746978
38717.24658,7,1,-0.67874891,3.570565224,2.186882539,1.384965322
38718.2622,7,1,-1.57005572,3.506458521,2.186882539,1.385340544
38719.27779,7,1,-2.67881608,3.42600131,2.186882539,1.386016796
38720.27784,7,1,-3.0884378,3.39394784,2.186882539,1.386848899
38721.29342,7,1,-3.99961162,3.325793982,2.186882539,1.38791787
38722.30904,7,1,-3.99979234,3.322394371,2.186882539,1.389046227
38723.30906,7,1,-3.99961162,3.319642305,2.186882539,1.39015724
38724.30917,7,1,-3.99961162,3.31689024,2.186882539,1.391268361
38725.32454,7,1,-2.53125834,3.420497179,2.186882539,1.392065188
38726.34024,7,1,-3.99961162,3.313976288,2.186882539,1.393117116
38727.34026,7,1,-3.01727772,3.382777691,2.186882539,1.39400427
38728.35585,7,1,-3.99961162,3.311062336,2.186882539,1.395085706
38729.35589,7,1,-3.83272862,3.321099281,2.186882539,1.396157671
38730.3715,7,1,-3.99961162,3.307177067,2.186882539,1.397277675
38731.38716,7,1,-2.9215548,3.383587122,2.186882539,1.398146359
38732.4027,7,1,-2.74889255,3.395890474,2.186882539,1.398927424
38733.40272,7,1,-2.59230423,3.406736851,2.186882539,1.399652285
38734.41837,7,1,-1.05279076,3.51811409,2.186882539,1.399999395
38735.43393,7,1,-0.64316887,3.549196243,2.186882539,1.400194186
38736.44956,7,1,-0.87615484,3.534140825,2.186882539,1.400436339
38737.44957,7,1,-0.62763649,3.552919626,2.186882539,1.400615045
38738.46489,7,1,-1.0273248,3.525237083,2.186882539,1.400893521
38739.48081,7,1,-1.027686,3.525722742,2.186882539,1.401187885
38740.49644,7,1,-1.027686,3.526046515,2.186882539,1.401477779
38741.49645,7,1,-1.0275054,3.526694059,2.186882539,1.40176321
38742.51175,7,1,-1.48354387,3.494155169,2.186882539,1.402173301
38743.52765,7,1,-2.18214059,3.445265532,2.186882539,1.402603997
38744.54329,7,1,-2.45016479,3.424706221,2.186882539,1.403222027
38745.55888,7,1,-2.50109649,3.419525862,2.186882539,1.403913947
38746.5589,7,1,-2.076123,3.448179483,2.186882539,1.404603161
38747.57417,7,1,-2.34938478,3.429077148,2.186882539,1.405183969
38748.57419,7,1,-2.63294125,3.408517599,2.186882539,1.405840217
38749.57426,7,1,-2.19261575,3.438142538,2.186882539,1.406568778
38750.5901,7,1,-2.47093487,3.418554544,2.186882539,1.407202266
38751.59011,7,1,-3.01727772,3.37937808,2.186882539,1.407900494
38752.60569,7,1,-3.99961162,3.307986498,2.186882539,1.408779467
38753.6057,7,1,-3.95915508,3.307824612,2.186882539,1.409889419
38754.62135,7,1,-2.77471948,3.389576912,2.186882539,1.410973041
38755.63695,7,1,-2.28364301,3.424706221,2.186882539,1.411737581
38756.65257,7,1,-1.75626385,3.462911129,2.186882539,1.412361235
38757.66817,7,1,-1.2402631,3.500630617,2.186882539,1.412835525
38758.66818,7,1,-0.74900591,3.536569118,2.186882539,1.413158776
38759.68379,7,1,-1.47342968,3.487194061,2.186882539,1.413404676
38760.69939,7,1,-1.99502933,3.450284004,2.186882539,1.413847505
38761.71502,7,1,-2.30350995,3.427943945,2.186882539,1.414427093
38762.71502,7,1,-2.59754181,3.406413078,2.186882539,1.415081695
38763.73063,7,1,-2.07052398,3.442675352,2.186882539,1.415782516
38764.74625,7,1,-2.65335011,3.401394606,2.186882539,1.416404616
38765.76185,7,1,-2.11621809,3.438304424,2.186882539,1.417115859
38766.76188,7,1,-2.43535471,3.415964365,2.186882539,1.417725872
38767.77748,7,1,-1.88883102,3.454007387,2.186882539,1.418372605
38768.77768,7,1,-1.62550271,3.473271847,2.186882539,1.418877314
38769.79308,7,1,-1.14417899,3.507915497,2.186882539,1.419301313
38770.79311,7,1,-1.60997033,3.476023912,2.186882539,1.419655511
38771.80872,7,1,-1.61015093,3.476023912,2.186882539,1.42010972
38772.82433,7,1,-1.60997033,3.476185799,2.186882539,1.42056392
38773.83993,7,1,-1.60997033,3.476347685,2.186882539,1.421018124
38774.85563,7,1,-1.60997033,3.476509571,2.186882539,1.421472361
38775.87123,7,1,-1.34176552,3.495612144,2.186882539,1.421899194
38776.88686,7,1,-0.8407554,3.531712532,2.186882539,1.422224416
38777.90242,7,1,-0.82522303,3.533655167,2.186882539,1.422459929
38778.90256,7,1,0.156930223,3.604237318,2.186900228,1.422532182
38779.91805,7,1,-0.2172922,3.579792738,2.186926766,1.422555094
38780.91805,7,1,-0.46581057,3.563280344,2.186926766,1.422642441
38781.93359,7,1,-0.97729605,3.52750349,2.186926766,1.422833747
38782.9336,7,1,-0.69897717,3.546929836,2.186926766,1.423073182
38783.93369,7,1,-1.15935016,3.514876366,2.186926766,1.423321292
38784.94923,7,1,-2.20254946,3.440732718,2.186926766,1.423775109
38785.96491,7,1,-1.68564558,3.476023912,2.186926766,1.424332553
38786.9805,7,1,-1.69106388,3.475052595,2.186926766,1.424808804
38787.98051,7,1,-1.43784964,3.492698193,2.186926766,1.425245598
38788.99609,7,1,-0.7034924,3.544987202,2.186926766,1.425552441
38789.99609,7,1,-0.42011642,3.565870523,2.186926766,1.425710991
38791.01139,7,1,-0.41505936,3.567327499,2.186926766,1.425827047
38792.02741,7,1,-0.39483112,3.56943202,2.186926766,1.425942958
38793.04275,7,1,-0.1062175,3.590477228,2.186926766,1.426011751
38794.04289,7,1,-2.07594228,3.451902866,2.186926766,1.426331922
38795.05856,7,1,-0.36448875,3.571698427,2.186926766,1.426665011
38796.0742,7,1,-1.06832314,3.52280879,2.186926766,1.426877827
38797.08978,7,1,-0.87073654,3.536731005,2.186926766,1.427147083
38798.1054,7,1,-0.85556537,3.538026094,2.186926766,1.427390243
38799.12092,7,1,-1.53447568,3.489946127,2.186926766,1.427744995
38800.12116,7,1,-1.11401725,3.519085407,2.186926766,1.428100135
38801.13663,7,1,-3.99943113,3.313166857,2.186926766,1.428915287
38802.15243,7,1,0.212557882,3.609903336,2.186963649,1.429331021
38803.15246,7,1,-3.99961162,3.311547995,2.186983924,1.430042016
38804.16788,7,1,-1.39703202,3.493831396,2.186983924,1.430690105
38805.18347,7,1,-2.7198143,3.39993763,2.186983924,1.431330927
38806.18348,7,1,-3.99961162,3.306529522,2.186983924,1.432325206
38807.1991,7,1,-2.85202026,3.386015415,2.186983924,1.433234156
38808.21471,7,1,-2.06059051,3.441865921,2.186983924,1.433873271
38809.23036,7,1,-2.64323592,3.400099516,2.186983924,1.43457999
38810.23049,7,1,-1.57439029,3.476023912,2.186983924,1.435100924
38811.24598,7,1,-1.09360838,3.510991335,2.186983924,1.435448028
38812.26158,7,1,0.010094876,3.590639114,2.186985988,1.435528688
38813.27722,7,1,0.172101393,3.604237318,2.187023296,1.435528688
38814.2928,7,1,0.47624743,3.627710819,2.187137833,1.435528688
38815.30841,7,1,0.795022786,3.652155638,2.187342721,1.435528688
38816.30844,7,1,0.663178027,3.644546986,2.187534051,1.435528688
38817.32403,7,1,-1.28595734,3.50694418,2.187568583,1.435820361
38818.33934,7,1,-1.28613794,3.506134748,2.187568583,1.436177576
38819.33963,7,1,-0.32403228,3.574288607,2.187568583,1.436319068
38820.35528,7,1,0.674014568,3.646165848,2.187727978,1.436331733
38821.37088,7,1,-1.0275054,3.526694059,2.187754294,1.43657409
38822.3709,7,1,-1.43279266,3.49706912,2.187754294,1.43695535
38823.38652,7,1,-1.0275054,3.525237083,2.187754294,1.437261066
38824.38654,7,1,-0.2582905,3.579954624,2.187754294,1.437359509
38825.40209,7,1,-0.99734366,3.527989149,2.187754294,1.437616831
38826.41771,7,1,-1.16494906,3.515847683,2.187754294,1.437940354
38827.41772,7,1,-1.16476846,3.515523911,2.187754294,1.438263916
38828.43331,7,1,-0.23824288,3.581573486,2.187754294,1.438355263
38829.43333,7,1,0.014971327,3.600513935,2.187758076,1.438359882
38830.44855,7,1,0.020208996,3.601809025,2.187763603,1.438359882
38831.44893,7,1,0.521760941,3.638395309,2.18789986,1.438359882
38832.46467,7,1,0.804956317,3.65976429,2.188122706,1.438359882
38833.48021,7,1,0.800260484,3.660897493,2.188348534,1.438359882
38834.49551,7,1,0.916934073,3.670286894,2.18860195,1.438359882
38835.4958,7,1,0.906097472,3.670772552,2.188857746,1.438359882
38836.49583,7,1,0.784908652,3.6631639,2.189076325,1.438359882
38837.5114,7,1,0.886230469,3.671420097,2.189325856,1.438359882
38838.52705,7,1,1.169967651,3.693274498,2.189753686,1.438359882
38839.52716,7,1,1.422640085,3.71156764,2.190079808,1.438359882
38840.54241,7,1,1.002542853,3.68420887,2.190472264,1.438359882
38841.54262,7,1,0.860583961,3.674657583,2.190753852,1.438359882
38842.55827,7,1,0.562036812,3.654260159,2.190992764,1.438359882
38843.57358,7,1,0.470829129,3.647946596,2.191149489,1.438359882
38844.57361,7,1,-0.33396581,3.591934204,2.191270687,1.43836278
38845.57372,7,1,0.142120257,3.62382555,2.191272531,1.438451603
38846.58949,7,1,0.531694472,3.651346207,2.191321068,1.438451603
38847.60507,7,1,0.901401639,3.677733421,2.19148069,1.438451603
38848.62069,7,1,1.579408884,3.726299286,2.191755588,1.438451603
38849.62073,7,1,1.786928892,3.742487907,2.192199354,1.438451603
38850.63578,7,1,1.787109494,3.743782997,2.192548397,1.438451603
38851.63634,7,1,0.380163282,3.645842075,2.19291617,1.438451603
38852.65195,7,1,0.162167892,3.630462885,2.193014342,1.438451603
38853.66754,7,1,0.526456773,3.655555248,2.193075895,1.438451603
38854.68314,7,1,0.480943263,3.652641296,2.193222535,1.438451603
38855.68316,7,1,0.855888128,3.679028511,2.193374851,1.438451603
38856.69877,7,1,0.384497911,3.646651506,2.193590706,1.438451603
38857.71386,7,1,0.384497911,3.646327734,2.193657454,1.438451603
38858.71437,7,1,-1.92E-05,3.61913085,2.19370667,1.438451613
38859.71443,7,1,-1.92E-05,3.618807077,2.19370667,1.438451623
38860.7296,7,1,-1.92E-05,3.618645191,2.19370667,1.438451632
38861.72997,7,1,-1.92E-05,3.618321419,2.19370667,1.43845165
38862.7456,7,1,-1.92E-05,3.618321419,2.19370667,1.438451658
38863.76121,7,1,-1.92E-05,3.617997646,2.19370667,1.438451668
38864.77684,7,1,-1.92E-05,3.617997646,2.19370667,1.438451679
38865.79245,7,1,-1.92E-05,3.617997646,2.19370667,1.43845169
38866.80812,7,1,-1.92E-05,3.61783576,2.19370667,1.4384517
38867.82371,7,1,-1.92E-05,3.61783576,2.19370667,1.438451706
38868.83931,7,1,-1.92E-05,3.617673874,2.19370667,1.438451714
38869.85482,7,1,-1.92E-05,3.617673874,2.19370667,1.438451727
38870.85493,7,1,-1.92E-05,3.617673874,2.19370667,1.438451735
38871.87058,7,1,-1.92E-05,3.617511988,2.19370667,1.438451742
38872.88622,7,1,-1.92E-05,3.617511988,2.19370667,1.438451751
38873.90126,7,1,-1.92E-05,3.617511988,2.19370667,1.438451758
38874.90176,7,1,-0.33396581,3.594200373,2.19370667,1.438486553
38875.9173,7,1,-1.06272423,3.542397022,2.19370667,1.438663001
38876.93299,7,1,-1.67101622,3.497878551,2.19370667,1.439034142
38877.94858,7,1,-2.02501035,3.47100544,2.19370667,1.439530878
38878.94859,7,1,-2.46009827,3.438142538,2.19370667,1.440145356
38879.94861,7,1,-2.82510948,3.410136461,2.19370667,1.440873961
38880.96398,7,1,-2.78429174,3.410460234,2.19370667,1.441653695
38881.97993,7,1,-3.07886553,3.387148619,2.19370667,1.442489658
38882.99551,7,1,-1.69088328,3.483794451,2.19370667,1.443171357
38884.01112,7,1,-2.17708349,3.448827028,2.19370667,1.443715934
38885.02671,7,1,-2.10140824,3.45303607,2.19370667,1.444319291
38886.02671,7,1,-2.36943245,3.433124065,2.19370667,1.444940824
38887.04231,7,1,-3.15020633,3.376464128,2.19370667,1.445724341
38888.04231,7,1,-1.62550271,3.482661247,2.19370667,1.446370974
38889.04234,7,1,-1.68113041,3.478937864,2.19370667,1.446830829
38890.05793,7,1,-1.31124258,3.505163431,2.19370667,1.447249724
38891.07358,7,1,-1.59985626,3.484765768,2.19370667,1.447664184
38892.08915,7,1,-1.76186275,3.472786188,2.19370667,1.448141894
38893.08919,7,1,-1.98473454,3.456273794,2.19370667,1.448667636
38894.10476,7,1,-0.79451942,3.540454388,2.19370667,1.449033815
38895.10476,7,1,-1.07825661,3.521028042,2.19370667,1.449300103
38896.1204,7,1,-0.43004993,3.567327499,2.19370667,1.449494628
38897.13601,7,1,-0.05077045,3.595009804,2.19370667,1.449550134
38898.15165,7,1,-0.90107894,3.535921574,2.19370667,1.449715773
38899.15171,7,1,-1.89316571,3.464853764,2.19370667,1.450142663
38900.15171,7,1,-1.48336327,3.493021965,2.19370667,1.450595639
38901.16723,7,1,-0.65779823,3.55146265,2.19370667,1.450863618
38902.18284,7,1,-0.65797883,3.551948309,2.19370667,1.451049231
38903.19847,7,1,-0.65797883,3.552272081,2.19370667,1.451234847
38904.21381,7,1,-0.65779823,3.552595854,2.19370667,1.45141761
