t [s],tt [s],Step_Index,Cycle_Index,I [A],V [V],cap_charge [Ahr],cap_discharge [Ahr]
17147.15588,302.9508261,7,1,-0.05618873,3.631757975,2.073504024,1.139999056
17148.15875,303.9536969,7,1,-0.05618873,3.631757975,2.073504024,1.140014692
17149.16169,304.956637,7,1,-0.05618873,3.631757975,2.073504024,1.140030339
17150.1646,305.9595492,7,1,-0.05618873,3.631757975,2.073504024,1.140045994
17151.16753,306.9624753,7,1,-0.05618873,3.631919861,2.073504024,1.140061657
17152.17045,307.9653976,7,1,-0.05618873,3.631757975,2.073504024,1.140077316
17153.17344,308.9683897,7,1,-0.05636934,3.631919861,2.073504024,1.140092974
17154.17627,309.9712165,7,1,-0.05618873,3.632081747,2.073504024,1.140108623
17155.17918,310.9741321,7,1,-0.05600812,3.632243633,2.073504024,1.140124273
17156.18211,311.9770615,7,1,-0.05636934,3.631919861,2.073504024,1.140139945
17157.18502,312.9799694,7,1,-0.05600812,3.632243633,2.073504024,1.140155601
17158.18795,313.9828997,7,1,-0.05618873,3.632081747,2.073504024,1.140171261
17159.1909,314.9858489,7,1,-0.05600812,3.632567406,2.073504024,1.140186914
17160.19964,315.9945835,7,1,-0.05600812,3.632405519,2.073504024,1.140202664
17161.20255,316.9975013,7,1,-0.05618873,3.632405519,2.073504024,1.140218315
17162.20552,318.0004717,7,1,-0.05618873,3.632405519,2.073504024,1.140233973
17163.20842,319.0033677,7,1,-0.05636934,3.632405519,2.073504024,1.140249635
17164.21132,320.0062679,7,1,-0.05600812,3.632567406,2.073504024,1.140265283
17165.21434,321.0092881,7,1,-0.05618873,3.632567406,2.073504024,1.140280946
17166.21715,322.0120951,7,1,-0.05636934,3.632567406,2.073504024,1.140296605
17167.22015,323.0150988,7,1,-0.05600812,3.632729292,2.073504024,1.140312264
17168.22309,324.0180368,7,1,-0.05618873,3.632891178,2.073504024,1.140327914
17169.22601,325.0209546,7,1,-0.05618873,3.632891178,2.073504024,1.140343565
17170.22889,326.0238428,7,1,-0.33324337,3.612331629,2.073504024,1.140434955
17171.2318,327.0267497,7,1,-0.33324337,3.612169743,2.073504024,1.140527826
17172.23474,328.0296845,7,1,-0.33342397,3.61184597,2.073504024,1.140620702
17173.23761,329.0325618,7,1,-0.33342397,3.611684084,2.073504024,1.14071357
17174.24052,330.035469,7,1,-0.33324337,3.611684084,2.073504024,1.140806431
17175.24345,331.0383953,7,1,-0.33324337,3.611360312,2.073504024,1.140899311
17176.24635,332.0412966,7,1,-0.33342397,3.611198425,2.073504024,1.140992176
17177.24928,333.0442255,7,1,-0.33342397,3.611360312,2.073504024,1.141085043
17178.25218,334.0471288,7,1,-0.33324337,3.611198425,2.073504024,1.141177902
17179.2551,335.0500447,7,1,-0.999511,3.564413548,2.073504024,1.141276632
17180.25802,336.0529694,7,1,-1.00023341,3.561661482,2.073504024,1.141555269
17181.26097,337.0559149,7,1,-1.00023341,3.561013937,2.073504024,1.14183392
17182.26385,338.0587971,7,1,-1.00023341,3.560204506,2.073504024,1.142112549
17183.26677,339.0617155,7,1,-1.00023341,3.559556961,2.073504024,1.142391184
17184.26968,340.0646334,7,1,-1.00023341,3.559071302,2.073504024,1.142669834
17185.27268,341.0676275,7,1,-1.00023341,3.558423758,2.073504024,1.142948489
17186.27553,342.0704751,7,1,-1.00023341,3.558099985,2.073504024,1.143227114
17187.27852,343.0734722,7,1,-1.00023341,3.557776213,2.073504024,1.143505787
17188.28141,344.0763554,7,1,-1.00023341,3.557128668,2.073504024,1.143784419
17189.2843,345.07925,7,1,-1.00005281,3.556643009,2.073504024,1.144063057
17190.29404,346.0889856,7,1,-1.00041401,3.556319237,2.073504024,1.144343599
17191.29697,347.0919135,7,1,-1.00023341,3.555833578,2.073504024,1.144622248
17192.29992,348.094865,7,1,-1.00023341,3.555671692,2.073504024,1.144900909
17193.3028,349.0977498,7,1,-1.00023341,3.555347919,2.073504024,1.145179538
17194.30574,350.1006861,7,1,-1.00005281,3.555024147,2.073504024,1.145458182
17195.30863,351.1035738,7,1,-1.00041401,3.554538488,2.073504024,1.145736808
17196.31155,352.1064965,7,1,-1.00023341,3.554214716,2.073504024,1.14601545
17197.3145,353.1094524,7,1,-1.00023341,3.55405283,2.073504024,1.146294108
17198.31742,354.1123715,7,1,-1.00005281,3.55405283,2.073504024,1.146572749
17199.32031,355.1152598,7,1,-1.00023341,3.553567171,2.073504024,1.146851391
17200.32327,356.1182165,7,1,-1.00023341,3.553081512,2.073504024,1.147130038
17201.32617,357.1211199,7,1,-1.00023341,3.553081512,2.073504024,1.147408681
17202.32911,358.1240546,7,1,-1.00023341,3.55275774,2.073504024,1.14768732
17203.33198,359.1269303,7,1,-1.00005281,3.552595854,2.073504024,1.147965954
17204.33494,360.1298922,7,1,-1.00023341,3.552272081,2.073504024,1.148244617
17205.33781,361.1327629,7,1,-1.00005281,3.552272081,2.073504024,1.148523244
17206.34077,362.135715,7,1,-1.00023341,3.551948309,2.073504024,1.148801902
17207.34365,363.1386026,7,1,-1.00023341,3.551624537,2.073504024,1.149080531
17208.34669,364.1416377,7,1,-1.00005281,3.551624537,2.073504024,1.149359211
17209.34959,365.1445342,7,1,-1.00005281,3.55146265,2.073504024,1.14963785
17210.35242,366.1473673,7,1,-1.00023341,3.551138878,2.073504024,1.149916461
17211.35537,367.1503146,7,1,-1.00041401,3.550976992,2.073504024,1.150195111
17212.35827,368.1532216,7,1,-1.00005281,3.550815105,2.073504024,1.150473755
17213.36117,369.1561198,7,1,-1.00023341,3.550491333,2.073504024,1.150752379
17214.36414,370.1590881,7,1,-0.66682869,3.574612379,2.073504024,1.151018695
17215.36701,371.1619539,7,1,-0.66664809,3.574936152,2.073504024,1.15120442
17216.36996,372.1649103,7,1,-0.66646749,3.575259924,2.073504024,1.151390168
17217.37288,373.1678333,7,1,-0.66646749,3.575583696,2.073504024,1.151575909
17218.37578,374.1707279,7,1,-0.66646749,3.57542181,2.073504024,1.151761636
17219.37869,375.1736344,7,1,-0.66682869,3.57542181,2.073504024,1.15194735
17220.38851,376.1834613,7,1,-0.66664809,3.575583696,2.073504024,1.152134365
17221.3914,377.1863484,7,1,-0.66664809,3.575583696,2.073504024,1.152320109
17222.39427,378.1892177,7,1,-0.66682869,3.575583696,2.073504024,1.152505835
17223.39725,379.1921964,7,1,-0.66664809,3.575745583,2.073504024,1.152691583
17224.40011,380.1950597,7,1,-0.66682869,3.575745583,2.073504024,1.152877321
17225.40303,381.1979762,7,1,-0.66664809,3.575907469,2.073504024,1.153063065
17226.40596,382.2009044,7,1,-0.66664809,3.575745583,2.073504024,1.153248807
17227.40898,383.2039319,7,1,-0.66664809,3.575745583,2.073504024,1.153434568
17228.41181,384.206761,7,1,-0.66682869,3.575583696,2.073504024,1.15362029
17229.41474,385.2096933,7,1,-0.16744404,3.61184597,2.073504024,1.153782259
17230.41763,386.2125783,7,1,-0.16726343,3.612655401,2.073504024,1.153828876
17231.42058,387.2155319,7,1,-0.16744404,3.61314106,2.073504024,1.153875498
17232.42347,388.2184155,7,1,-0.16726343,3.613788605,2.073504024,1.153922117
17233.42644,389.2213855,7,1,-0.16708283,3.614112377,2.073504024,1.153968733
17234.42932,390.2242733,7,1,-0.16726343,3.614274263,2.073504024,1.154015345
17235.43224,391.2271931,7,1,-0.16744404,3.614598036,2.073504024,1.15406196
17236.43515,392.2301023,7,1,-0.16726343,3.614921808,2.073504024,1.154108575
17237.43807,393.2330208,7,1,-0.16726343,3.615083694,2.073504024,1.154155192
17238.44097,394.2359231,7,1,-0.16726343,3.615407467,2.073504024,1.154201812
17239.44389,395.238841,7,1,0.221768945,3.643737555,2.073517403,1.154237819
17240.44681,396.2417601,7,1,0.221768945,3.644546986,2.073579186,1.154237819
17241.44977,397.244722,7,1,0.221768945,3.645356417,2.073640965,1.154237819
17242.45277,398.247722,7,1,0.221949562,3.645680189,2.073702752,1.154237819
17243.45557,399.2505138,7,1,0.221588343,3.646003962,2.073764511,1.154237819
17244.45849,400.2534392,7,1,0.221588343,3.64648962,2.073826281,1.154237819
17245.46143,401.2563747,7,1,0.221588343,3.647137165,2.073888039,1.154237819
17246.46432,402.2592733,7,1,0.221768945,3.647460938,2.073949813,1.154237819
17247.46733,403.2622746,7,1,0.221588343,3.647622824,2.074011588,1.154237819
17248.47018,404.2651301,7,1,0.221768945,3.648270369,2.074073353,1.154237819
17249.47313,405.2680766,7,1,0.221588343,3.648594141,2.074135139,1.154237819
17250.48286,406.2778093,7,1,0.221768945,3.648756027,2.074197333,1.154237819
17251.48577,407.2807152,7,1,0.221588343,3.6490798,2.074259095,1.154237819
17252.48867,408.283623,7,1,0.221588343,3.649241686,2.074320868,1.154237819
17253.49159,409.2865374,7,1,0.221588343,3.649727345,2.074382632,1.154237819
17254.49451,410.2894566,7,1,-0.2777963,3.613464832,2.074427981,1.1542575
17255.49744,411.2923895,7,1,-0.2776157,3.612979174,2.074427981,1.154334863
17256.50035,412.2953013,7,1,-0.2777963,3.612817287,2.074427981,1.154412222
17257.50327,413.2982169,7,1,-0.2777963,3.612493515,2.074427981,1.154489584
17258.50622,414.3011726,7,1,-0.2777963,3.612493515,2.074427981,1.154566956
17259.5091,415.3040477,7,1,-0.2776157,3.612493515,2.074427981,1.154644329
17260.51205,416.3069992,7,1,-0.2776157,3.612331629,2.074427981,1.154721696
17261.51495,417.3099017,7,1,-0.2776157,3.612169743,2.074427981,1.154799065
17262.51792,418.3128643,7,1,-0.2777963,3.612007856,2.074427981,1.154876433
17263.52078,419.3157252,7,1,-0.2777963,3.612007856,2.074427981,1.154953791
17264.52372,420.3186664,7,1,-0.2777963,3.611522198,2.074427981,1.15503115
17265.52662,421.3215636,7,1,-0.2776157,3.61184597,2.074427981,1.155108508
17266.52953,422.3244819,7,1,-0.2776157,3.611684084,2.074427981,1.155185872
17267.53246,423.3274097,7,1,-0.2776157,3.611684084,2.074427981,1.155263223
17268.53537,424.3303139,7,1,-0.2777963,3.611522198,2.074427981,1.155340588
17269.53829,425.3332362,7,1,-0.83407289,3.571212769,2.074427981,1.155464056
17270.54125,426.3361965,7,1,-0.83407289,3.570565224,2.074427981,1.155696442
17271.54412,427.3390715,7,1,-0.83407289,3.569755793,2.074427981,1.155928805
17272.54705,428.3419961,7,1,-0.83407289,3.569270134,2.074427981,1.156161196
17273.55001,429.344954,7,1,-0.83407289,3.568784475,2.074427981,1.156393589
17274.55293,430.3478801,7,1,-0.83389229,3.568460703,2.074427981,1.156625965
17275.5558,431.3507494,7,1,-0.83425349,3.567975044,2.074427981,1.156858321
17276.55876,432.3537042,7,1,-0.83425349,3.567489386,2.074427981,1.157090706
17277.56164,433.3565922,7,1,-0.83407289,3.567165613,2.074427981,1.15732308
17278.5646,434.3595436,7,1,-0.83425349,3.566841841,2.074427981,1.157555478
17279.56748,435.3624321,7,1,-1.1113081,3.546444178,2.074427981,1.157814737
17280.57626,436.3712037,7,1,-1.1111275,3.545796633,2.074427981,1.158126159
17281.57918,437.3741289,7,1,-1.1111275,3.54547286,2.074427981,1.158435764
17282.58213,438.3770791,7,1,-1.1114887,3.544663429,2.074427981,1.158745391
17283.58501,439.3799586,7,1,-1.1113081,3.544339657,2.074427981,1.159054995
17284.58799,440.38294,7,1,-1.1114887,3.543692112,2.074427981,1.159364627
17285.59085,441.3858019,7,1,-1.1113081,3.54336834,2.074427981,1.159674232
17286.5938,442.3887516,7,1,-1.1113081,3.543044567,2.074427981,1.159983846
17287.59669,443.3916366,7,1,-1.1114887,3.542558908,2.074427981,1.160293452
17288.59965,444.3945961,7,1,-1.1114887,3.542235136,2.074427981,1.160603081
17289.60252,445.3974716,7,1,-1.1113081,3.54207325,2.074427981,1.160912675
17290.60549,446.4004373,7,1,-1.1111275,3.541911364,2.074427981,1.161222301
17291.60838,447.4033278,7,1,-1.1114887,3.541425705,2.074427981,1.16153192
17292.61132,448.4062724,7,1,-1.1113081,3.540940046,2.074427981,1.161841536
17293.61421,449.4091542,7,1,-1.1114887,3.540940046,2.074427981,1.162151134
17294.61716,450.4121072,7,1,-0.66664809,3.572993517,2.074427981,1.162412948
17295.62004,451.4149861,7,1,-0.66664809,3.573155403,2.074427981,1.162598675
17296.62299,452.4179403,7,1,-0.66664809,3.573479176,2.074427981,1.162784413
17297.6259,453.4208485,7,1,-0.66664809,3.573641062,2.074427981,1.162970151
17298.62883,454.4237759,7,1,-0.66664809,3.573641062,2.074427981,1.163155885
17299.63171,455.4266601,7,1,0.389013141,3.650698662,2.07447188,1.163264522
17300.63468,456.4296314,7,1,0.389193743,3.652317524,2.074580281,1.163264522
17301.63759,457.4325378,7,1,0.389013141,3.653288841,2.07468867,1.163264522
17302.64054,458.4354837,7,1,0.389013141,3.654422045,2.074797073,1.163264522
17303.64342,459.438366,7,1,0.389193743,3.65506959,2.074905472,1.163264522
17304.64638,460.4413235,7,1,0.389193743,3.655879021,2.07501388,1.163264522
17305.64925,461.4441962,7,1,0.389193743,3.656364679,2.075122274,1.163264522
17306.65219,462.4471395,7,1,0.389193743,3.657012224,2.075230675,1.163264522
17307.65512,463.4500735,7,1,0.389013141,3.657659769,2.075339073,1.163264522
17308.658,464.4529485,7,1,0.389013141,3.658145428,2.075447463,1.163264522
17309.66096,465.4559053,7,1,-0.22216865,3.614274263,2.075509499,1.163290386
17310.67025,466.4651969,7,1,-0.22198804,3.613788605,2.075509499,1.163352682
17311.67162,467.4665704,7,1,-0.22216865,3.613788605,2.075509499,1.163414488
17312.67455,468.4694979,7,1,-0.22216865,3.613464832,2.075509499,1.163476406
17313.67752,469.4724645,7,1,-0.22216865,3.613464832,2.075509499,1.163538325
17314.68039,470.4753377,7,1,-0.22216865,3.613464832,2.075509499,1.163600232
17315.68333,471.4782831,7,1,-0.22216865,3.613464832,2.075509499,1.163662147
17316.68622,472.4811683,7,1,-0.22216865,3.613464832,2.075509499,1.163724046
17317.68914,473.4840926,7,1,-0.22198804,3.613464832,2.075509499,1.163785961
17318.69213,474.4870813,7,1,-0.22198804,3.613464832,2.075509499,1.163847877
17319.69503,475.4899776,7,1,-0.22216865,3.613464832,2.075509499,1.163909783
17320.69793,476.49288,7,1,-0.22198804,3.613464832,2.075509499,1.163971697
17321.70083,477.4957742,7,1,-0.22234926,3.613302946,2.075509499,1.164033601
17322.70374,478.4986852,7,1,-0.22216865,3.613464832,2.075509499,1.164095512
17323.70674,479.5016847,7,1,-0.22216865,3.613626719,2.075509499,1.16415743
17324.70957,480.5045136,7,1,-0.22198804,3.613626719,2.075509499,1.164219332
17325.7125,481.5074492,7,1,-0.22198804,3.613626719,2.075509499,1.164281243
17326.71543,482.5103799,7,1,-0.22234926,3.613464832,2.075509499,1.164343145
17327.71839,483.5133373,7,1,-0.22234926,3.613464832,2.075509499,1.164405063
17328.72127,484.5162187,7,1,-0.22216865,3.613464832,2.075509499,1.16446697
17329.72427,485.519215,7,1,-0.22252987,3.613626719,2.075509499,1.164528886
17330.7271,486.5220487,7,1,-0.22216865,3.613788605,2.075509499,1.164590794
17331.73007,487.5250219,7,1,-0.22234926,3.613626719,2.075509499,1.164652714
17332.73298,488.5279254,7,1,-0.22234926,3.613626719,2.075509499,1.164714626
17333.73588,489.5308314,7,1,-0.22216865,3.613788605,2.075509499,1.164776536
17334.73875,490.5337002,7,1,-0.22216865,3.613788605,2.075509499,1.16483844
17335.74171,491.5366572,7,1,-0.22216865,3.613788605,2.075509499,1.16490035
17336.74459,492.5395428,7,1,-0.22216865,3.613788605,2.075509499,1.164962261
17337.74752,493.5424698,7,1,-0.22216865,3.613788605,2.075509499,1.165024165
17338.75043,494.545378,7,1,-0.22234926,3.613788605,2.075509499,1.16508607
17339.75338,495.548329,7,1,-0.22234926,3.613626719,2.075509499,1.165147983
17340.75488,496.54983,7,1,-0.22234926,3.613626719,2.075509499,1.165209798
17341.76312,497.5580726,7,1,-0.22216865,3.613626719,2.075509499,1.16527203
17342.76603,498.5609792,7,1,-0.22216865,3.613626719,2.075509499,1.165333926
17343.76893,499.5638831,7,1,-0.22198804,3.613788605,2.075509499,1.165395824
17344.77185,500.5667949,7,1,-0.22216865,3.613788605,2.075509499,1.16545772
17345.77477,501.5697177,7,1,-0.22252987,3.613626719,2.075509499,1.16551963
17346.77768,502.5726313,7,1,-0.22234926,3.613788605,2.075509499,1.165581525
17347.7806,503.5755476,7,1,-0.22234926,3.613788605,2.075509499,1.165643429
17348.78356,504.5785082,7,1,-0.22216865,3.613788605,2.075509499,1.165705337
17349.78647,505.5814137,7,1,-0.22216865,3.613788605,2.075509499,1.165767245
17350.78936,506.5843068,7,1,-0.22216865,3.613788605,2.075509499,1.165829148
17351.79228,507.5872242,7,1,-0.22198804,3.613950491,2.075509499,1.165891053
17352.7952,508.5901437,7,1,-0.22234926,3.613950491,2.075509499,1.165952962
17353.79815,509.5931031,7,1,-0.22234926,3.613788605,2.075509499,1.166014868
17354.80105,510.5959958,7,1,-1.1114887,3.548872471,2.075509499,1.166216286
17355.80396,511.5989076,7,1,-1.1113081,3.547739267,2.075509499,1.166525906
17356.80687,512.6018178,7,1,-1.1111275,3.547253609,2.075509499,1.166835515
17357.80979,513.6047358,7,1,-1.1113081,3.546282291,2.075509499,1.167145132
17358.81271,514.6076568,7,1,-1.1113081,3.54547286,2.075509499,1.16745476
17359.81567,515.6106207,7,1,-1.66704285,3.504354,2.075509499,1.167855486
17360.81857,516.6135164,7,1,-1.66686225,3.503220797,2.075509499,1.168319893
17361.82147,517.6164189,7,1,-1.66704285,3.501925707,2.075509499,1.168784289
17362.82438,518.6193292,7,1,-1.66704285,3.501116276,2.075509499,1.169248693
17363.82734,519.6222849,7,1,-1.66704285,3.500144958,2.075509499,1.169713121
17364.8303,520.6252467,7,1,-1.66686225,3.499335527,2.075509499,1.170177543
17365.83322,521.6281709,7,1,-1.66686225,3.498526096,2.075509499,1.170641958
17366.83608,522.6310288,7,1,-1.66686225,3.497878551,2.075509499,1.171106332
17367.83902,523.6339656,7,1,-1.66686225,3.497231007,2.075509499,1.171570744
17368.84195,524.6368962,7,1,-1.66722345,3.496583462,2.075509499,1.172035161
17369.84484,525.6397872,7,1,-1.66704285,3.496097803,2.075509499,1.172499557
17370.85322,526.6481699,7,1,-1.66686225,3.495612144,2.075509499,1.172966502
17371.85655,527.6514959,7,1,-1.66668165,3.495126486,2.075509499,1.173431091
17372.85943,528.6543792,7,1,-1.66722345,3.494478941,2.075509499,1.173895487
17373.86239,529.6573429,7,1,-1.66704285,3.493993282,2.075509499,1.174359916
17374.86527,530.6602145,7,1,-1.66722345,3.493507624,2.075509499,1.174824324
17375.86824,531.6631878,7,1,-1.66668165,3.493345737,2.075509499,1.17528876
17376.8711,532.6660521,7,1,-1.66686225,3.492698193,2.075509499,1.175753142
17377.87407,533.6690138,7,1,-1.66704285,3.492212534,2.075509499,1.176217572
17378.87697,534.6719149,7,1,-1.66704285,3.492050648,2.075509499,1.176681967
17379.87992,535.674868,7,1,-0.27797693,3.593714714,2.075509499,1.176894085
17380.88279,536.677737,7,1,-0.2777963,3.594847918,2.075509499,1.176971445
17381.88574,537.6806895,7,1,-0.2776157,3.595819235,2.075509499,1.177048813
17382.88863,538.6835772,7,1,-0.2777963,3.596790552,2.075509499,1.177126186
17383.89161,539.6865584,7,1,-0.2777963,3.597438097,2.075509499,1.177203565
17384.89446,540.6894089,7,1,-0.2777963,3.597923756,2.075509499,1.177280928
17385.89749,541.6924356,7,1,-0.27743509,3.598409414,2.075509499,1.177358308
17386.9003,542.6952505,7,1,-0.2777963,3.598895073,2.075509499,1.177435662
17387.90322,543.698164,7,1,-0.2777963,3.599380732,2.075509499,1.177513023
17388.90613,544.7010785,7,1,-0.2777963,3.599542618,2.075509499,1.177590391
17389.90911,545.7040582,7,1,-1.38926578,3.518599749,2.075509499,1.177873532
17390.91198,546.7069263,7,1,-1.38908517,3.517628431,2.075509499,1.178260514
17391.91489,547.7098366,7,1,-1.38908517,3.516819,2.075509499,1.178647514
17392.91781,548.7127617,7,1,-1.38908517,3.516333342,2.075509499,1.179034519
17393.92075,549.7156968,7,1,-1.38926578,3.515523911,2.075509499,1.179421532
17394.92364,550.7185933,7,1,-1.38926578,3.515200138,2.075509499,1.179808531
17395.92664,551.7215906,7,1,-1.38908517,3.514876366,2.075509499,1.180195572
17396.92948,552.7244323,7,1,-1.38926578,3.514390707,2.075509499,1.180582552
17397.93245,553.727399,7,1,-1.38908517,3.514066935,2.075509499,1.18096956
17398.93532,554.7302678,7,1,-1.38908517,3.513581276,2.075509499,1.181356551
17399.93824,555.733191,7,1,-1.38926578,3.513257504,2.075509499,1.181743558
17400.94175,556.736694,7,1,-1.38908517,3.512933731,2.075509499,1.18213079
17401.94995,557.7449003,7,1,-1.38908517,3.512771845,2.075509499,1.182519836
17402.95285,558.7478007,7,1,-1.38926578,3.512286186,2.075509499,1.182906842
17403.95577,559.7507182,7,1,-1.38926578,3.511962414,2.075509499,1.183293846
17404.95869,560.7536397,7,1,-1.1113081,3.532360077,2.075509499,1.183626489
17405.96164,561.7565864,7,1,-1.1114887,3.532360077,2.075509499,1.183936113
17406.96453,562.7594802,7,1,-1.1113081,3.532521963,2.075509499,1.184245729
17407.96745,563.7624003,7,1,-1.1113081,3.532360077,2.075509499,1.184555333
17408.97037,564.7653154,7,1,-1.1113081,3.532521963,2.075509499,1.184864942
17409.97331,565.7682596,7,1,-1.1113081,3.532360077,2.075509499,1.185174556
17410.97621,566.7711538,7,1,-1.1113081,3.532360077,2.075509499,1.185484168
17411.97915,567.774099,7,1,-1.1113081,3.532360077,2.075509499,1.185793798
17412.98204,568.776991,7,1,-1.1113081,3.532198191,2.075509499,1.186103409
17413.98501,569.7799633,7,1,-1.1114887,3.532198191,2.075509499,1.186413037
17414.98788,570.7828311,7,1,-1.1113081,3.532360077,2.075509499,1.186722639
17415.99083,571.7857742,7,1,-1.1113081,3.532198191,2.075509499,1.187032256
17416.99371,572.7886552,7,1,-1.1116693,3.531874418,2.075509499,1.187341864
17417.99664,573.7915839,7,1,-1.1113081,3.532036304,2.075509499,1.187651482
17418.99959,574.7945392,7,1,-1.1113081,3.532036304,2.075509499,1.187961119
17420.00248,575.7974235,7,1,-1.38908517,3.511476994,2.075509499,1.188330959
17421.00541,576.8003609,7,1,-1.38926578,3.511153221,2.075509499,1.188717966
17422.00834,577.8032918,7,1,-1.38908517,3.510829449,2.075509499,1.189104982
17423.01123,578.8061823,7,1,-1.38908517,3.510505676,2.075509499,1.189491966
17424.01415,579.8090945,7,1,-1.38926578,3.510181904,2.075509499,1.189878966
17425.01707,580.8120172,7,1,-1.38926578,3.510020018,2.075509499,1.190265971
17426.01998,581.8149327,7,1,-1.38890457,3.509858131,2.075509499,1.190652976
17427.02293,582.8178792,7,1,-1.38890457,3.509696245,2.075509499,1.191039991
17428.02586,583.8208062,7,1,-1.38944638,3.509372473,2.075509499,1.191426996
17429.02874,584.8236899,7,1,-1.38926578,3.5090487,2.075509499,1.191813986
17430.03169,585.8266402,7,1,-1.38908517,3.5090487,2.075509499,1.192201007
17431.04004,586.8349894,7,1,-1.38908517,3.508724928,2.075509499,1.192590113
17432.04336,587.8383045,7,1,-1.38908517,3.508724928,2.075509499,1.192977271
17433.04632,588.8412697,7,1,-1.38926578,3.508563042,2.075509499,1.193364299
17434.04919,589.8441417,7,1,-1.38926578,3.508239269,2.075509499,1.193751291
17435.05228,590.8472327,7,1,-1.38926578,3.508239269,2.075509499,1.194138359
17436.05508,591.850027,7,1,-1.38908517,3.508077383,2.075509499,1.19452531
17437.05797,592.8529191,7,1,-1.38926578,3.507915497,2.075509499,1.194912302
17438.06093,593.8558741,7,1,-1.38908517,3.507915497,2.075509499,1.195299316
17439.06385,594.8587987,7,1,-1.38908517,3.507591724,2.075509499,1.195686324
17440.06675,595.8616982,7,1,-1.66704285,3.487032175,2.075509499,1.196138468
17441.06963,596.8645778,7,1,-1.66704285,3.486546516,2.075509499,1.196602857
17442.07262,597.8675643,7,1,-1.66704285,3.486222744,2.075509499,1.197067292
17443.07547,598.8704184,7,1,-1.66686225,3.485898972,2.075509499,1.197531682
17444.07842,599.8733681,7,1,-1.66686225,3.485575199,2.075509499,1.197996102
17445.0813,600.8762481,7,1,-1.66686225,3.485251427,2.075509499,1.198460501
17446.08426,601.8792119,7,1,-1.66722345,3.484927654,2.075509499,1.198924934
17447.08714,602.8820888,7,1,-1.66704285,3.484765768,2.075509499,1.199389323
17448.09006,603.8850104,7,1,-1.66704285,3.484280109,2.075509499,1.199853732
17449.09304,604.8879853,7,1,-1.66704285,3.484118223,2.075509499,1.200318165
17450.0959,605.8908463,7,1,-1.1114887,3.524913311,2.075509499,1.200650294
17451.09882,606.8937711,7,1,-1.1113081,3.52539897,2.075509499,1.200959923
17452.10176,607.8967072,7,1,-1.1114887,3.525560856,2.075509499,1.201269557
17453.10465,608.899598,7,1,-1.1114887,3.525884628,2.075509499,1.201579172
17454.10758,609.9025255,7,1,-1.1111275,3.526046515,2.075509499,1.201888787
17455.11049,610.9054423,7,1,-1.1114887,3.526208401,2.075509499,1.202198394
17456.11341,611.9083564,7,1,-1.1113081,3.526208401,2.075509499,1.202508011
17457.11633,612.911276,7,1,-1.1114887,3.526208401,2.075509499,1.202817625
17458.11928,613.9142276,7,1,-1.1114887,3.526532173,2.075509499,1.203127243
17459.12217,614.9171155,7,1,-1.1114887,3.526532173,2.075509499,1.203436845
17460.12513,615.920074,7,1,-1.1113081,3.526694059,2.075509499,1.203746471
17461.1276,616.9225485,7,1,-1.1113081,3.526694059,2.075509499,1.204055954
17462.13779,617.9327366,7,1,-1.1111275,3.526855946,2.075509499,1.204367807
17463.14071,618.935662,7,1,-1.1113081,3.526855946,2.075509499,1.204677431
17464.14363,619.9385799,7,1,-1.1111275,3.526855946,2.075509499,1.204987044
17465.14654,620.9414867,7,1,0.221588343,3.62512064,2.075564239,1.205019958
17466.14948,621.9444239,7,1,0.221768945,3.626577616,2.075626015,1.205019958
17467.15238,622.947324,7,1,0.221588343,3.627548933,2.075687783,1.205019958
17468.15527,623.9502226,7,1,0.221588343,3.628682137,2.075749562,1.205019958
17469.15826,624.9532102,7,1,0.221588343,3.629653454,2.075811339,1.205019958
17470.16113,625.9560763,7,1,0.221768945,3.630300999,2.075873116,1.205019958
17471.16404,626.958987,7,1,0.221588343,3.63111043,2.075934883,1.205019958
17472.16696,627.9619117,7,1,0.221768945,3.631919861,2.075996662,1.205019958
17473.16986,628.9648095,7,1,0.221588343,3.632405519,2.076058428,1.205019958
17474.17279,629.9677414,7,1,0.221588343,3.633214951,2.076120195,1.205019958
17475.17574,630.9706844,7,1,-0.66682869,3.568298817,2.076123326,1.205194714
17476.17863,631.9735783,7,1,-0.66682869,3.567813158,2.076123326,1.205380446
17477.18157,632.9765184,7,1,-0.66700929,3.567327499,2.076123326,1.205566184
17478.18446,633.9794124,7,1,-0.66646749,3.567489386,2.076123326,1.205751912
17479.18738,634.9823283,7,1,-0.66664809,3.567165613,2.076123326,1.205937642
17480.19029,635.9852408,7,1,-0.66682869,3.567003727,2.076123326,1.206123362
17481.19332,636.9882723,7,1,-0.66682869,3.567003727,2.076123326,1.206309127
17482.19613,637.9910802,7,1,-0.66664809,3.566841841,2.076123326,1.206494839
17483.19909,638.9940402,7,1,-0.66646749,3.567003727,2.076123326,1.206680594
17484.20197,639.9969214,7,1,-0.66700929,3.566518068,2.076123326,1.206866341
17485.20492,640.9998727,7,1,-0.2776157,3.595333576,2.076123326,1.206948509
17486.20781,642.0027584,7,1,-0.2776157,3.595819235,2.076123326,1.207025869
17487.21073,643.0056763,7,1,-0.2777963,3.595819235,2.076123326,1.207103226
17488.21364,644.0085933,7,1,-0.2777963,3.596143007,2.076123326,1.207180581
